-1	0.0121642547146755
0.0174630447582524	0.0501589111364108
0.0321443480829404	0.0862201050282762
0.0591431115863603	0.138927483503927
0.083176589313296	0.19803855239592
0.111818240617283	0.245202228942245
0.143137572218828	0.278423628688224
0.191019706176729	0.308092314261965
0.240086837389348	0.338586164827102
0.279333903276173	0.367739456480551
0.313036284695226	0.373108573648994
0.355820507231345	0.43712581342287
0.36475435760497	0.437211381329424
0.382592344093471	0.466743585167172
0.432011081027448	0.519858490207333
0.449192433644928	0.514671397575814
0.461631504307207	0.552739278168176
0.451076645695029	0.570536334734005
0.480653083655417	0.560868276923273
0.546173984116254	0.602764257613644
0.542278822298302	0.596945550053867
0.562996232552759	0.627289603140354
0.616682816144732	0.623619103603013
0.598538638564035	0.671421971040899
0.602014081276766	0.710705993055809
