-1	0.0165580062557339	0.0306085252757732	0.0381086354874593	0.0503143004264137	0.0595691170339574
0.0144904568211241	0.0386252771368685	0.0726026402171221	0.100357978317204	0.129807683535239	0.142142262900328
0.021878091422104	0.0713115475700114	0.114177185477385	0.161750314616195	0.190856858475868	0.208310145165088
0.0451305443776331	0.10923776899103	0.161571522307025	0.203522592481391	0.220136287225195	0.237151517647241
0.0588761839433988	0.138786581555698	0.200702668609765	0.225506482053006	0.254543403497376	0.254780894804078
0.0790519075601126	0.176135621789349	0.214881232154833	0.250149020927143	0.28824734891468	0.28516078318804
0.100317934433813	0.200770358786096	0.250524707685422	0.284038910631281	0.289977829317576	0.324479794942832
0.126914245361922	0.217250836752879	0.270571357311088	0.306183308168604	0.325445352803866	0.334533093447042
0.164655757723672	0.242675867971434	0.294159077594505	0.316597802533449	0.344794791840644	0.372159848189158
0.192467145560846	0.254963410960372	0.309981783817903	0.343388984764475	0.377943629081294	0.386675274569131
0.20171004741764	0.282902769458817	0.333741212009086	0.362937948081221	0.381049194784452	0.400181493054828
0.236344142384276	0.29667681279231	0.35048206670733	0.392650600124648	0.397702794378436	0.419396270729701
0.254437015376963	0.334429265560151	0.377147476590394	0.422290140861421	0.42470035766544	0.466650702109961
0.268040579644064	0.34700639740588	0.391095411486429	0.426625923641391	0.4420413579573	0.452967897629217
0.29430409077242	0.363638400447607	0.43963937591842	0.44738495960415	0.474791201640734	0.46178393647383
0.304894210672729	0.374731674560868	0.44206717695771	0.456602230666688	0.493439486652578	0.488132555313703
0.308444559359415	0.393786137826814	0.453080258646044	0.465825607177512	0.525290338103607	0.476963166079585
0.333537963358314	0.410504719209978	0.443239154133647	0.496724010184269	0.538968878239169	0.52508360751693
0.350015955767165	0.429362933409756	0.478081356558188	0.506992282920297	0.534859766686988	0.551743451375798
0.366739085004277	0.449953388594698	0.50526103760657	0.52857545299962	0.565562474273779	0.5491190201275
0.380937938789373	0.439575367332635	0.517923712631417	0.553147676114054	0.550732399553916	0.564436126740402
0.378024719854483	0.484813153859431	0.511957185699508	0.553093700548675	0.568833289144404	0.580802167049111
0.42025666063016	0.520503992579366	0.52426949427468	0.630709480325206	0.605255827487622	0.608241657898685
0.426911035716113	0.534629734735678	0.562333289047996	0.562481734428416	0.604621692512981	0.613835242658191
0.444794057583188	0.5147428678912	0.60843241464873	0.61247181197144	0.618893352244825	0.63104762911093
