0.0153382125877176	0.0111707794016886	0.0142068790867514	0.0116028131697306	0.0186496408751519
0.030188466612607	0.0236078108407693	0.0234528446653918	0.0221315318055261	0.0248102984257176
0.0465388126158778	0.0361437018277165	0.0288340234234015	0.0277301291857244	0.031500176215092
0.0707447103173911	0.0484700169623824	0.0424262964274103	0.0408657900446911	0.0418298821832832
0.0986365999410793	0.0692550898293404	0.0558091153288484	0.0451413635180748	0.0446094259097597
0.131224615348472	0.0813846045095855	0.0639575760675042	0.0584010027592229	0.0482200090195647
0.164245990828787	0.103621283477684	0.0746031820513002	0.0555421955743887	0.0584591386191187
0.222125458988782	0.120374664058608	0.0812570851944167	0.0681669187240313	0.0665496098134949
0.259230595594846	0.140312694351113	0.0929782312053737	0.0735076425260844	0.0632978205368184
0.290832088833092	0.156815926143442	0.110814168429821	0.0819331280710946	0.0702150442423952
0.309378012977243	0.17917320272089	0.114214234936798	0.0898630716662176	0.0772783679804705
0.340147952820706	0.184816925865083	0.11676911302547	0.0925917558236614	0.0787640958901615
0.349187841021815	0.198300929059777	0.12076373695877	0.097629150988562	0.0770547375687893
0.388762201799855	0.203933839951522	0.12804398751225	0.096939558447851	0.0865518487602123
0.408097286427296	0.218711353875715	0.1352708615046	0.0967435019404861	0.0822954008702074
0.417436561971551	0.229060619109489	0.141872539382427	0.10175803457933	0.0812370208525862
0.454982038206045	0.248971571571513	0.144825715496441	0.0993454225094225	0.0897347523593059
0.480187198636378	0.24770251825414	0.14394330128455	0.101938720438074	0.0871197885843421
0.453759969053856	0.253260326846016	0.150164420885808	0.100066980020768	0.0917526359728221
0.506941219985974	0.250871681258186	0.160906537101148	0.109723276154078	0.0855186566462672
0.519299615528577	0.282812685864206	0.161421688949559	0.106461306401281	0.0882872772607769
0.525117694591593	0.294789041613069	0.16188661143633	0.114306499134866	0.0920471229303857
0.568257241221726	0.285715206019453	0.172880693398041	0.11659802979834	0.0942352266747322
0.563393673597438	0.290211550190837	0.165955133917391	0.117618618283712	0.090246912403236
0.620245459928983	0.312836465572976	0.179446189223737	0.115905442798788	0.0950752601272006
0.637852839636699	0.322450461605884	0.183804297027245	0.126059704492368	0.0932828074970088
0.611353386206992	0.340596576995123	0.18403733808266	0.121644277648276	0.0986727595958818
0.655955374555413	0.349537536095931	0.191664805610802	0.121972186571788	0.101463681685787
0.648260209439763	0.356078382107686	0.192690695876885	0.12607660191963	0.0986011317454207
0.680942277499172	0.354161759325836	0.193973759533403	0.122947455251565	0.101814216787769
0.678179072283578	0.373509295230177	0.204540614865341	0.13030106299138	0.0977809114935404
0.707101397340277	0.390855575986743	0.198266433872888	0.129953328160785	0.100414320582201
0.752883960716286	0.386971628946179	0.21567102152734	0.13824216728291	0.103850334530501
