-1	-1	-1	-1	-1	-1	0.00763637670306696	0.0088789965821645	0.00742530627950035	0.00820893584125753	0.0165580062557339	0.00906244978142824	0.0185089008371523	0.0205878082370791	0.0257864429707945	0.0306085252757732	0.0299952439204448	0.0313828866097121	0.0371846568608107	0.0362029852486245	0.0381086354874593	0.0419367867328136	0.0447739562448633	0.0445694591791573	0.0453825173522765	0.0503143004264137	0.0507400673920248	0.0514884741281742	0.0574428595566223	0.055649559073232	0.0595691170339574	0.0589203881268745	0.0649716539417094	0.064034322443975	0.0672413434731889	0.0667686044033585	0.0701824795073811	0.0708196702319972	0.0732235336341556	0.0713217386602965	0.0792256787262957	0.0794334537940747	0.0741874265249627	0.07388416313498	0.078775407444876	0.0795463004614622	0.0788066120174194	0.081501168810942	0.0798314047372618	0.0857600068826595	0.08356457725453
-1	-1	-1	-1	0.00461096701345555	0.0144904568211241	0.0172359581227281	0.0192912731773837	0.0293817490304543	0.0354828668513195	0.0386252771368685	0.0444693733081682	0.054424655335254	0.058490422441974	0.0653930103174761	0.0726026402171221	0.0789903012551458	0.0867339886498286	0.0882603957714444	0.0983016088371672	0.100357978317204	0.106662596626288	0.111711790985933	0.113914016752532	0.124784557292647	0.129807683535239	0.129257588085118	0.132555477217848	0.139577566309095	0.140959775626514	0.142142262900328	0.150835862955102	0.152534801742582	0.153978189612185	0.153424699182206	0.165819095443249	0.166237143802741	0.168221922657199	0.171328574545506	0.170215321509124	0.172782644269485	0.173587714023703	0.176901818065978	0.175801907679101	0.183530555690086	0.181017534498528	0.176897620073443	0.18695401821536	0.182600013599766	0.184240586735485	0.18940446795773
-1	-1	-1	0.00929469827125348	0.0183219950625938	0.021878091422104	0.0306040488416421	0.0404024423470621	0.0481275905362563	0.0597000633351666	0.0713115475700114	0.0791368085084284	0.0873406410441525	0.0979728307045389	0.108028192309832	0.114177185477385	0.127896748410293	0.129730667459752	0.138529129683678	0.147634173379077	0.161750314616195	0.164571369732017	0.171118672238022	0.174889898422537	0.182960428316309	0.190856858475868	0.183988947112756	0.203679700020314	0.194834247381889	0.199386811130241	0.208310145165088	0.213343582310496	0.214345926357816	0.216274248343093	0.215905096861691	0.211869361583893	0.223554914601462	0.217907437599699	0.222052717193169	0.228900945372414	0.229509865916644	0.233093248780663	0.235130868065327	0.23104809316457	0.235014525166969	0.230954062948574	0.235356298693024	0.228204998891438	0.233639786191094	0.249734205874043	0.239623786673614
-1	-1	0.0111793741555969	0.0227766908712145	0.0305449550850147	0.0451305443776331	0.0544225311255483	0.0649862839970287	0.0748512757117799	0.0910383086954282	0.10923776899103	0.117489958136197	0.128879016788897	0.137888632338092	0.154675330580022	0.161571522307025	0.170976173711207	0.18218355937934	0.183936066183069	0.199054125742225	0.203522592481391	0.213563659006704	0.20152178794132	0.210115650897137	0.21206240469527	0.220136287225195	0.229235544639068	0.226270011800782	0.234625387516995	0.230272602580701	0.237151517647241	0.225526279172123	0.246434668091195	0.240968061080688	0.259708201838788	0.256781837902348	0.25013223399902	0.263752125166215	0.250713569327721	0.246757992817109	0.263210112051591	0.247863092324143	0.268790199003374	0.268951308174424	0.265332141013899	0.269066809451459	0.268332225233261	0.254641599658479	0.278460304064421	0.278699428443683	0.271562768175057
-1	0.00320812899048916	0.0207714381722798	0.0339371483881628	0.040155765843932	0.0588761839433988	0.0707317684342722	0.0902471873369231	0.108077047587002	0.125920685911519	0.138786581555698	0.162777916429087	0.162418375265684	0.182413361727418	0.182604721477429	0.200702668609765	0.195581263052893	0.204568084212813	0.225093091073643	0.230210976970251	0.225506482053006	0.233473192898676	0.236485056102263	0.235959175912689	0.249926256886463	0.254543403497376	0.251075876463474	0.255019542243917	0.261610913062091	0.272046676885003	0.254780894804078	0.275328698600817	0.274767715696727	0.281403406797612	0.268694635777873	0.286487100860646	0.284363819684419	0.287748809258304	0.276027196845724	0.299670483318791	0.302140762265633	0.300358447622696	0.299798504033304	0.30400768517304	0.297840962921445	0.301033902583681	0.295918611568409	0.299254735191447	0.308121656119658	0.285875438734784	0.306443908529177
-1	0.0126769627700857	0.0281082924548351	0.0432179180977396	0.0578879965681559	0.0790519075601126	0.0963674973700093	0.116498772496418	0.147113845591017	0.157291543937798	0.176135621789349	0.190798881006821	0.194164465744254	0.205379543232465	0.210629569771873	0.214881232154833	0.224373618523529	0.229212735764029	0.235160803905854	0.244484848921939	0.250149020927143	0.263568404055195	0.26199377681347	0.278441613723922	0.268685599834256	0.28824734891468	0.278409288787479	0.276004897125235	0.286973967774026	0.296942031127561	0.28516078318804	0.29714641441839	0.289710384094894	0.293775665994136	0.302390998592727	0.29687137804415	0.322213688042586	0.311033697303099	0.311021795524905	0.316904299336108	0.324086248386738	0.317580088534656	0.322557575134712	0.321804581019533	0.317616758753905	0.321319712512917	0.32288235925478	0.324636305179556	0.330347004417633	0.313523858748886	0.319302767950879
0.00937409779234929	0.0177939213230547	0.0316713546835775	0.050856453046968	0.0733019864970347	0.100317934433813	0.127492988298968	0.154429291646979	0.180646435018454	0.195061470874315	0.200770358786096	0.201733405925703	0.217578747596735	0.224085944338831	0.23191184670751	0.250524707685422	0.253004689530382	0.265505117293844	0.267104330113103	0.259296901406232	0.284038910631281	0.277653593894838	0.283852757015174	0.297393075479618	0.294567486351483	0.289977829317576	0.306665421092408	0.321468446907116	0.315412925848732	0.324586225855812	0.324479794942832	0.336231654880785	0.320686605021659	0.323991265600889	0.330673013366533	0.323048775504584	0.34620704797968	0.335942498394231	0.343690510358359	0.320348660476082	0.336270192936061	0.35336322993495	0.328022800083891	0.36481355449229	0.340496817546957	0.357327090394639	0.333158133523161	0.337046051225699	0.343282727777476	0.356975260824501	0.353826770866617
0.0109526479279987	0.0205377850126722	0.0412718659673805	0.0684733289501817	0.0943822783852168	0.126914245361922	0.15891785679137	0.18762564448125	0.203797621679839	0.220563913835605	0.217250836752879	0.233483615906812	0.237920569920451	0.255621517327128	0.252205624569007	0.270571357311088	0.285431651774811	0.27777087173108	0.288597002782616	0.298007428984108	0.306183308168604	0.298895975452887	0.300471805056521	0.326153976498505	0.31049475824317	0.325445352803866	0.331323876354005	0.340300072897381	0.335401084999444	0.345830098510523	0.334533093447042	0.34325369114401	0.349658649989184	0.334609199964263	0.352476361731332	0.358803815955352	0.367964909415183	0.348894552663338	0.362020234571906	0.346928875406613	0.361578058118664	0.368694268346363	0.368121848723325	0.362153410141411	0.375557785173805	0.355496999251988	0.367941748399049	0.376709281070119	0.360505755135368	0.378146338104315	0.364957633688162
0.012995703474586	0.0251870941919412	0.0520303411326579	0.0854034302302281	0.113034651709081	0.164655757723672	0.186766781486412	0.205655630329804	0.214809467882083	0.22568824553953	0.242675867971434	0.254633182101402	0.264889616940261	0.275042147507824	0.289443273545703	0.294159077594505	0.297590047625316	0.313401086885259	0.311796929072884	0.314214425729289	0.316597802533449	0.339301304748337	0.325315077929884	0.342595606520045	0.343726469746642	0.344794791840644	0.348185163850596	0.351511673206679	0.35670273033459	0.359546343831273	0.372159848189158	0.367772387445044	0.370968802945878	0.368975678242046	0.367274226326751	0.364056915451337	0.364146106587678	0.385777766419633	0.358291239228984	0.377225685232695	0.364651676452889	0.37783642413172	0.384757091458432	0.386540285552448	0.375353581065019	0.392034177320935	0.384830267469093	0.393998113642844	0.38925712084878	0.380104041795141	0.403728104888463
0.0127504546205717	0.0327733989262661	0.061941620716657	0.10088383226519	0.145251065058085	0.192467145560846	0.210229947101483	0.223837539315502	0.236472052729198	0.250431254293266	0.254963410960372	0.283577945324332	0.292481386889646	0.284260175615973	0.309770457306645	0.309981783817903	0.318602170409653	0.325658076143588	0.33168294797849	0.326528986226708	0.343388984764475	0.364751395060398	0.346148204938467	0.348390510362231	0.374241423682328	0.377943629081294	0.375880878421243	0.375126946257481	0.370965384664927	0.390519756167546	0.386675274569131	0.383475145153678	0.380061307092139	0.398664997070548	0.388009156477445	0.373501045122622	0.399870128897117	0.405470161401532	0.397317600590818	0.405141135845396	0.397445958571202	0.404155956134176	0.39780047682893	0.392488176483698	0.418740242693221	0.41015248245534	0.402567921261144	0.410193732106109	0.397518021871758	0.393903357961412	0.389706998544666
0.0179244876304691	0.0358904878891319	0.0749996034055067	0.118276369803215	0.172961351424867	0.20171004741764	0.227046729880765	0.243222307455156	0.254210503915738	0.265553735369622	0.282902769458817	0.287867740471599	0.297420516074984	0.315475132695932	0.322382022315672	0.333741212009086	0.347310731414484	0.343080102231715	0.367810352441271	0.357622298750695	0.362937948081221	0.39040099122486	0.359413825887728	0.379143502168479	0.377349897530148	0.381049194784452	0.383140983673673	0.379963964354395	0.389059862960262	0.392822639804213	0.400181493054828	0.402988896195649	0.408744390999407	0.41250971920833	0.424842980095993	0.413455965008288	0.430670299882666	0.435713553648435	0.396852660932561	0.412883742575033	0.434018951344702	0.423983688032733	0.434077974909273	0.434561566021444	0.409922400030546	0.424003817555032	0.401159189037051	0.417420769394611	0.423930472601295	0.414353438119358	0.41698943996828
0.0226606384767627	0.0424136422354946	0.0867780490914394	0.143079067644881	0.202985490100301	0.236344142384276	0.248723237529822	0.268610208983554	0.279725013831374	0.302636480855342	0.29667681279231	0.318969564797332	0.311092705782226	0.334656769315341	0.334517334346996	0.35048206670733	0.367318436303268	0.385111854597297	0.360770660402975	0.363994072966578	0.392650600124648	0.377713692459711	0.40593209795077	0.409274424849973	0.399473194140782	0.397702794378436	0.405622406515447	0.412395235380884	0.415198306378548	0.40873638846559	0.419396270729701	0.412373650305852	0.421464514735179	0.418014915453866	0.431654737559195	0.441963891347183	0.439401793708013	0.424993231333187	0.424128881496755	0.445920573833993	0.445132974269075	0.434403466773374	0.447401513849536	0.446894921291754	0.425701912253812	0.424405034906751	0.425162676874944	0.438966690814496	0.428098581726043	0.423680152255439	0.448023410859964
0.0242532596656506	0.0525786989732728	0.102699038863595	0.173998495034521	0.230632353707363	0.254437015376963	0.255425912336152	0.279674191246255	0.3024886728031	0.312383929995552	0.334429265560151	0.326140582209445	0.33899776591271	0.363730157994408	0.350663584292976	0.377147476590394	0.381036172389557	0.384933194117723	0.383309649005082	0.398735300110787	0.422290140861421	0.413949758448946	0.431115813910835	0.42316674018958	0.423407607435635	0.42470035766544	0.425368599143232	0.439778008693888	0.419052743685736	0.456217904650482	0.466650702109961	0.449830023823161	0.439078488376533	0.452185778679365	0.437348651929248	0.461739141847098	0.453742726355453	0.452372659305577	0.43216915972147	0.457723126303319	0.469996949838268	0.467536233193963	0.450911988435703	0.45142167994875	0.467990208448965	0.437176618401267	0.433847416039604	0.470763005883431	0.434621172575332	0.46264918435244	0.438689010711474
0.0186841584235207	0.0569384735812908	0.120529002300592	0.210576940473023	0.238338654968413	0.268040579644064	0.289548062892527	0.298842669778652	0.301528750851469	0.314300741840362	0.34700639740588	0.347287541238567	0.353097209230783	0.374114976661579	0.374671811579182	0.391095411486429	0.392152633420566	0.416346345743857	0.402526392136784	0.423258725970036	0.426625923641391	0.441075167386684	0.433714661969755	0.440201943140963	0.444271280899966	0.4420413579573	0.461650260692928	0.464918416033243	0.467847125816017	0.4597520649592	0.452967897629217	0.458626371898084	0.472854261124487	0.451935697412031	0.451100496454536	0.464900342809407	0.490621885149867	0.49737722008387	0.450974553172661	0.472227542154632	0.465622019276182	0.461894541806183	0.480769288354526	0.474071226222328	0.482566353939436	0.468208955594565	0.466657297990509	0.462980772837818	0.467481547534977	0.44690781157441	0.462400255248602
0.0241503747809847	0.067370561582901	0.13501913923394	0.225271849220806	0.261459766554664	0.29430409077242	0.294365135498722	0.313388236553391	0.335522223309238	0.343221326654021	0.363638400447607	0.378103756858277	0.367710440954929	0.388052927073729	0.414065897505212	0.43963937591842	0.407179386707856	0.415281213285618	0.460558558929187	0.450889495327949	0.44738495960415	0.447753001541727	0.466207731693701	0.452970107652218	0.474244876484147	0.474791201640734	0.465170552103183	0.464890440663239	0.488606048982919	0.467117329800897	0.46178393647383	0.475910086173248	0.491108148491997	0.50072331253658	0.513196415048991	0.481116250228581	0.495226660453228	0.476622449309884	0.499856329353761	0.482458368252895	0.484908610191693	0.507533937010823	0.502157949909845	0.481897755290155	0.470315913328791	0.468451666273614	0.462899708833963	0.474827476216576	0.473820802189414	0.481687992742263	0.469025537001796
0.0279211653161847	0.0749019009231835	0.158982355807509	0.250331252120305	0.268885127758306	0.304894210672729	0.310909014322155	0.33475839145592	0.345240595990444	0.361610961202132	0.374731674560868	0.400142554945513	0.410786550180241	0.405585755195353	0.414333947476307	0.44206717695771	0.422776885124985	0.468047360931882	0.450119040149599	0.455946803622259	0.456602230666688	0.472506659130852	0.481681603676441	0.4791302157457	0.452147733024825	0.493439486652578	0.474429797349178	0.480128306015022	0.503425448775587	0.483766062986459	0.488132555313703	0.494106375100418	0.513927553743914	0.494858455828723	0.504553498223932	0.484775849041474	0.484539010339399	0.494103022076485	0.517961323847587	0.482504489537953	0.520775116624413	0.514569685552418	0.500869007420002	0.484811266454927	0.489559367897678	0.508035668697166	0.476606450789088	0.484711373860904	0.496278227432551	0.489803448047445	0.509456375744779
